Date,Latitude,Longitude,WS2M,T2M,T2M_MAX,T2M_MIN,T2MDEW,RH2M,PS,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,FIRE
20060730,-106.2547,36.40306,1.89,20.24,29.7,12.49,10.89,62.34,76.02,29.82,24.64,8.4,1
20110530,-105.4583,36.70556,4.18,11.21,16.98,3.56,-6.78,30.41,75.28,19.88,33.21,4.63,1
20110530,-105.4561,36.70639,4.18,11.21,16.98,3.56,-6.78,30.41,75.28,19.88,33.21,4.63,1
20110530,-106.2025,36.40306,3.82,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110530,-106.2036,36.40111,3.82,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110530,-106.2036,36.39944,3.82,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110530,-105.3961,36.72639,4.18,11.21,16.98,3.56,-6.78,30.41,75.28,19.88,33.21,4.63,1
20110530,-106.2336,36.38556,3.82,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110530,-106.2352,36.38694,3.82,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
19970403,-106.46389,36.48835,2.44,5.73,11.43,0.83,2.79,83.37,75.4,25.36,18.07,14.64,1
20100530,-105.4969,36.1275,1.46,14.42,23.95,3.31,-4.45,32.16,75.54,22.63,31.46,5.79,1
20070801,-105.8077,36.06944,0.81,19.53,28.12,11.81,10.05,59.96,75.87,29.22,25.95,7.82,1
20120620,-105.4836,36.37028,1.5,21.87,32.03,12.5,-3.62,22.77,75.71,24.51,32.75,4.21,1
20010605,-107.2453,36.64973,3.13,17.32,25.76,7.42,-7.39,21.8,79.52,23.35,33.31,3.24,1
20110530,-106.2411,36.39056,3.82,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110530,-106.2505,36.3925,3.82,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110604,-106.1736,36.45306,1.9,18.69,27.46,10.15,-3.94,24.1,76.61,25.24,30.96,6.14,1
20110610,-105.5775,36.7275,1.57,16.05,26.31,4.83,-7.33,23.88,75.79,22.51,31.88,5,1
20110612,-105.5213,36.38167,2.32,17.22,27.08,6.7,-9.93,17.92,75.72,22.55,32.41,5.26,1
20110612,-105.5222,36.38167,2.32,17.22,27.08,6.7,-9.93,17.92,75.72,22.55,32.41,5.26,1
20110612,-105.523,36.38194,2.32,17.22,27.08,6.7,-9.93,17.92,75.72,22.55,32.41,5.26,1
19950614,-106.47559,36.53169,1.29,19.72,27.35,12.9,1.71,33.76,76.33,28.84,25.91,13.94,1
19950706,-105.66717,36.30002,1.42,18.46,27.56,9.42,1.1,35.66,76.48,25.44,29.47,12.87,1
20100620,-106.1852,36.59278,2.04,19.09,28.86,9.09,-4.33,22.98,76.42,25.52,32.57,3.33,1
20100627,-105.4602,36.73972,1.05,17.58,26.53,9.45,5.83,53.39,75.92,28.57,16.92,7.08,1
20100703,-106.2161,36.90667,0.7,17.23,25.47,10.31,4.5,52.72,72.97,30.62,24.75,9.84,1
20070630,-106.0263,36.56611,1.35,21.76,31.89,10.83,4.16,40.23,76.51,27.31,30.88,6.39,1
20070903,-105.403,36.19222,0.83,17.24,24.55,9.49,6.33,52.04,76.14,26.93,23,5.32,1
20170820,-105.57972,36.25083,0.93,16.13,21.18,12.35,10.11,69.64,76.13,29.12,14.1,10.69,1
20170529,-105.49944,36.73556,1.92,12.96,22.11,2.62,-2.52,40.55,76.03,25.02,23.87,8.52,1
20070730,-106.2391,36.39278,1.07,18.15,25.59,11.94,9.78,63.37,76.42,30.56,21.5,9.78,1
19950710,-106.26388,36.47335,1.23,21.7,30.75,13.09,2.88,33.37,76.8,27.32,29.03,12.96,1
19950710,-106.26058,36.47169,1.23,21.7,30.75,13.09,2.88,33.37,76.8,27.32,29.03,12.96,1
19950823,-106.35718,36.53169,1.14,18.11,23.75,13.05,10.41,63.74,76.72,29.16,24.12,15.61,1
19950709,-106.19036,36.58914,1.28,21.33,30.18,13.09,3.33,35.97,76.96,25.56,29.76,14.24,1
20060528,-106.2588,36.41139,3.33,14.17,22.61,5.72,-4.2,30.09,75.73,23.68,28.8,7.36,1
19991113,-106.32417,36.53205,1.34,8.18,19.94,1.25,-11.24,25.98,76.71,18.38,14.38,2.16,1
20000606,-106.16888,36.33558,1.97,19.48,29.01,8.99,1.07,36.16,76.63,23.93,26.71,10.5,1
20100530,-106.2397,36.3925,1.83,13.38,23.57,2.03,-6.56,29.15,76.12,21.55,33.5,2.49,1
20100531,-105.3844,36.36667,1.9,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.4836,36.13083,1.5,15.41,24.99,6.63,0.64,47.26,75.67,23.45,32.08,4.47,1
20100531,-105.468,36.13222,1.5,15.41,24.99,6.63,0.64,47.26,75.67,23.45,32.08,4.47,1
20100531,-105.4919,36.73306,1.9,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.4741,36.69917,1.9,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.4988,36.74722,1.9,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.5413,36.68917,1.9,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.4736,36.69944,1.9,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.6888,36.64111,1.9,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.5158,36.6775,1.9,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.5141,36.68056,1.9,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.5141,36.68056,1.9,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.4355,36.70833,1.9,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.4363,36.70833,1.9,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100613,-106.2391,36.39278,1.82,13.68,21.44,7.21,-3.75,33.77,76.17,22.76,31.78,5.06,1
20100615,-105.4666,36.385,2,16.35,25.41,7.52,-0.95,34.03,75.91,24.32,31.09,5.06,1
20100618,-105.4769,36.25278,1.94,19.94,28.68,11.49,-7.44,17.26,75.97,22.62,33.62,3.47,1
20100619,-105.7086,36.06694,1.62,19.13,29.12,7.92,-5.91,21.05,75.93,23.16,33.37,3.49,1
20100619,-105.6383,36.11472,1.62,19.13,29.12,7.92,-5.91,21.05,75.93,23.16,33.37,3.49,1
20190705,-105.33905,36.44528,1.35,20.61,30.23,9.61,1.11,32.75,76.24,27.55,27.06,6.52,1
20191020,-105.3705,36.67264,2.95,1.74,7.08,-4.75,-13.49,32.68,75.09,18.99,17.99,3.08,1
20190517,-105.54889,36.54833,3.17,10.06,15.15,2.17,-3.12,42.16,74.99,23.26,27.5,7.18,1
20190731,-105.5725,36.26194,1.22,21.38,28.14,13.83,9.82,50.46,76.35,28.67,24.46,7.33,1
20170706,-105.35583,36.77,1.23,22.34,31.45,14.07,5.37,38.57,75.85,29.03,26.37,7.13,1
20120618,-105.635,36.11111,2.09,20.63,29.55,11.26,-6.64,17.7,75.38,22.51,33.89,2.98,1
20120623,-105.9777,36.62194,1.48,22.83,32.63,11.61,2.1,31.24,76.22,27.99,28.13,6.37,1
19960512,-106.45059,36.48835,1.79,17.34,27.87,7.64,-5.91,24.85,76.43,23.9,31.8,1.96,1
20060625,-106.3716,36.50972,1.57,16.96,25.03,10.09,7.51,60.23,76.98,28.27,23.28,6.71,1
20070822,-106.2686,36.48861,1.94,20.65,30.41,10.87,2.26,34.61,76.2,25.17,27.48,4.12,1
20080513,-105.568,36.275,2.06,8.74,16.64,1.79,-3.28,48.11,75.22,24.9,16.91,12.67,1
20080526,-105.6205,36.10222,2.08,13.31,21.99,3.85,-6.33,27.93,75.16,21.52,33.26,3.01,1
20080607,-105.568,36.275,2.8,16.91,26.55,6.83,-3.99,27.45,75.4,23.63,33.21,2.85,1
20080614,-105.5561,36.33361,1.63,17.31,28.36,5.43,-9.1,19.28,76.15,22.03,33.98,3.64,1
20120623,-105.4547,36.7375,1.58,23.04,32.45,13.25,1.92,29.95,75.87,27.99,28.13,6.37,1
20120624,-105.4633,36.14056,1.35,22.54,32.55,13.15,-0.19,27.42,75.98,27.62,28.4,6.87,1
20120706,-106.3472,36.97472,0.35,15.66,22.14,8.78,8.84,68.08,73.46,29.92,22.79,8.77,1
20130611,-106.34519,36.54055,2.68,20.78,30.74,11.11,-7.37,16.47,76.39,25.18,32.46,4.95,1
20190827,-105.39639,36.33306,2.02,20.02,30.22,11.73,5.55,48.79,76.12,26.92,24.22,5.98,1
20190913,-106.18528,36.40333,1.73,16.11,25.91,6.78,3.48,48.17,76.82,24.49,24.07,2.97,1
20191110,-106.54417,36.39806,1.51,4.63,14.33,-1.29,-10.01,34.56,76.13,21.69,12.92,5.68,1
20191219,-106.18389,36.30556,1.48,-6.55,0.3,-10.8,-14.04,55.38,75.85,18.11,11.02,4.21,1
20080503,-106.2391,36.39278,2.05,5.83,14.52,-3.01,-9.97,34.13,76.04,20.02,31.1,4.18,1
20100620,-105.5619,36.33306,2.03,19.49,28.92,8.9,-2.99,26.16,76.05,25.01,32.7,3.69,1
20100620,-105.7519,36.05111,1.46,19.73,29.11,9.68,-0.79,35.62,75.87,25.01,32.7,3.69,1
20100620,-105.4836,36.37028,2.03,19.49,28.92,8.9,-2.99,26.16,76.05,25.01,32.7,3.69,1
20100620,-105.5616,36.33306,2.03,19.49,28.92,8.9,-2.99,26.16,76.05,25.01,32.7,3.69,1
20100623,-105.2033,36.7725,2.18,19.45,29.33,11.41,-1.06,29.6,75.63,26.94,27.41,5.75,1
20100625,-105.3083,36.3275,1.64,21,28.77,12.96,7.27,45.88,76.53,29.98,23.99,8.85,1
20100622,-105.6372,36.1125,1.49,20.96,28.97,13.05,0.57,29.72,75.96,26.39,27.22,9.86,1
20100703,-106.2769,36.91167,0.7,17.23,25.47,10.31,4.5,52.72,72.97,30.62,24.75,9.84,1
20100623,-105.2033,36.7725,2.18,19.45,29.33,11.41,-1.06,29.6,75.63,26.94,27.41,5.75,1
20100705,-105.6061,36.11556,1.1,17.77,27.73,7.91,-3.6,27.81,75.61,23.1,33.52,2.57,1
20100705,-105.7083,36.06694,1.1,17.77,27.73,7.91,-3.6,27.81,75.61,23.1,33.52,2.57,1
20100705,-105.4969,36.12722,1.1,17.77,27.73,7.91,-3.6,27.81,75.61,23.1,33.52,2.57,1
20100705,-105.4825,36.13194,1.1,17.77,27.73,7.91,-3.6,27.81,75.61,23.1,33.52,2.57,1
20120624,-105.6347,36.11111,1.35,22.54,32.55,13.15,-0.19,27.42,75.98,27.62,28.4,6.87,1
20120624,-105.4533,36.14694,1.35,22.54,32.55,13.15,-0.19,27.42,75.98,27.62,28.4,6.87,1
20120630,-105.425,36.18,0.91,23.63,33.48,14.19,1.81,28.35,75.77,29.2,25.81,8.21,1
19901013,-106.11681,36.57747,2.01,7.77,18.16,0.63,-8.2,34.5,75.84,20.59,19.91,1.95,1
20060708,-106.2586,36.41167,1.08,15.63,20.63,12.67,11.52,78.04,76.81,31.29,16.27,11.92,1
20020503,-106.13608,36.64696,2.35,7.9,17.84,-1.84,-9.97,31.58,75.88,19.74,31.49,2.87,1
20090525,-105.3975,36.72667,1.9,11.09,18.07,4.24,1.84,57.58,75.49,25.12,23.76,10.04,1
20000722,-106.32138,36.42974,0.89,21.88,32.16,11.23,-0.62,27.74,76.63,27.69,28.2,16.62,1
20080519,-106.0333,36.39167,1.51,17.5,27.53,7,-1.07,32.38,76.07,25.54,29.69,7.83,1
20050606,-105.7583,36.04194,2.16,15.39,23.97,5.33,-3.15,32.3,75.28,23.07,32.05,4.07,1
20110417,-105.4213,36.70444,2.59,10.04,19.74,1.22,-2.79,44.1,75.19,22.27,27.97,5.86,1
20110528,-106.6702,36.42333,2.62,16.29,25.71,5.93,-0.91,34.83,76.34,23.46,32.23,3.67,1
20110529,-105.64,36.11389,2.98,17.13,25.84,6.96,-5.45,24.53,74.68,22.45,33.16,3.4,1
20110530,-105.4558,36.14806,3.07,11.98,17.95,3.75,-7.72,26.84,75.12,19.88,33.21,4.63,1
20110530,-105.525,36.13083,3.07,11.98,17.95,3.75,-7.72,26.84,75.12,19.88,33.21,4.63,1
20110530,-106.2369,36.38806,3.82,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110530,-106.2516,36.23333,2.83,11.68,17.59,2.88,-7.03,29.55,76.47,21.23,30.85,5.74,1
20100811,-105.6108,36.68778,1.33,20.94,29.21,12.28,4.74,38.13,76.21,27.9,25.46,6.46,1
20000527,-106.2489,36.42901,1.39,15.47,25.85,4.33,-3.6,34.93,76.35,23.83,32.59,2.01,1
20110415,-105.323,36.42389,2.31,2.76,13.3,-5.97,-13.45,34.35,75.58,17.82,29.57,2.77,1
20110529,-105.5405,36.68889,4.28,16.9,25.81,6.5,-4.48,27.02,74.8,22.45,33.16,3.4,1
20110529,-105.4772,36.13389,2.98,17.13,25.84,6.96,-5.45,24.53,74.68,22.45,33.16,3.4,1
20110530,-105.4561,36.70639,4.18,11.21,16.98,3.56,-6.78,30.41,75.28,19.88,33.21,4.63,1
20110530,-105.485,36.14028,3.07,11.98,17.95,3.75,-7.72,26.84,75.12,19.88,33.21,4.63,1
20110530,-106.2558,36.40361,3.82,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110530,-105.4611,36.195,3.07,11.98,17.95,3.75,-7.72,26.84,75.12,19.88,33.21,4.63,1
20110530,-105.458,36.14306,3.07,11.98,17.95,3.75,-7.72,26.84,75.12,19.88,33.21,4.63,1
20110530,-105.5158,36.67833,4.18,11.21,16.98,3.56,-6.78,30.41,75.28,19.88,33.21,4.63,1
20110530,-105.4352,36.70778,4.18,11.21,16.98,3.56,-6.78,30.41,75.28,19.88,33.21,4.63,1
19921021,-105.75057,36.10002,1.22,9.45,15.86,4.97,2.12,62.63,76,24.1,11.86,10.84,1
19920426,-106.17388,36.35335,0.99,10.86,20.08,2.53,1.27,59.81,76.5,22.72,28.74,6.01,1
19920615,-105.50056,36.50003,2.76,13.7,22.27,4.95,-2.29,37.12,75.35,23.09,32.01,4.73,1
19920615,-105.50056,36.50003,2.76,13.7,22.27,4.95,-2.29,37.12,75.35,23.09,32.01,4.73,1
19920629,-105.50057,36.10003,1.69,18.45,27.4,8.82,3.22,45.39,75.54,26.64,28.94,15.56,1
19920630,-105.46717,36.1167,2.28,18.4,26.7,9.33,0.35,33.55,75.32,26.05,30.69,7.71,1
19920702,-105.46717,36.1167,1.71,14.56,23.4,5.32,-4.58,29.12,75.51,21.89,32.29,6.53,1
19920919,-106.17218,36.34502,2.27,11.47,17.08,6.2,6.18,72.24,76.1,28.92,16.12,13.28,1
19930713,-105.58387,36.2667,1.56,19.73,27.99,12.43,6.22,48.06,75.82,29.86,26.95,14.75,1
19940703,-106.21718,36.66668,1.45,20.47,29.24,12.62,4.17,39.29,76.24,29.33,28.49,14.15,1
19940704,-105.45057,36.1467,1.53,20.57,29.03,12.32,-2.7,24.76,75.65,26.45,31.42,6.02,1
19940704,-105.46717,36.13336,1.53,20.57,29.03,12.32,-2.7,24.76,75.65,26.45,31.42,6.02,1
19940704,-106.22888,36.39669,2.11,19.77,28.96,9.76,-4.09,24.81,76.2,22.74,33.11,5.19,1
19930707,-105.33387,36.35003,1.94,20.88,29.28,12.16,-0.82,25.88,75.66,24.58,31.78,4.73,1
19931102,-107.2406,36.95168,1.1,2.15,11.37,-3.99,-9.32,47.09,79,18.29,16.21,3.06,1
19920804,-105.61717,36.13336,1.14,19.82,27.49,12.33,8.49,53.32,75.99,29.36,17.41,9.01,1
19921022,-106.00057,36.56669,0.92,9.59,15.89,4.44,3.52,68.87,76.94,26.05,10.81,9.82,1
19840505,-106.25156,36.34223,2.86,9.7,17.45,1.72,-1.31,53.06,75.2,25.72,22.94,17.88,1
19930703,-105.50057,36.1167,2.58,19.07,26.45,10.91,0.73,33.6,75.13,22.39,32.32,6.47,1
19930705,-105.50056,36.7167,2.65,17,24.58,9.05,-0.07,34.91,75.55,27.17,31.69,5.95,1
19930706,-105.43386,36.73336,2.02,19.4,28.54,10.66,-3.3,24.27,75.71,23.71,32.58,5.56,1
19930718,-106.25558,36.49669,1.23,19.38,29.44,9.9,-3.83,26.06,76.47,23.99,30.9,6.13,1
19930725,-105.40056,36.73336,1.88,20.64,29.73,13.34,1,30.89,76.16,24.1,30.49,5.9,1
19840714,-105.5401,36.37203,1.6,20.45,28.67,11.84,8.44,51.72,76.24,28.72,26.68,13.96,1
19850814,-106.08244,36.66132,1.42,17.11,26.22,7.89,-2.57,30.15,76.25,22.97,26.62,13.67,1
19890416,-105.71717,36.10003,2.18,10.99,19.56,2.45,-4.74,35.38,75.28,23.55,27.55,5.64,1
19890625,-106.8339,36.28335,1.8,18.29,26.61,9.52,-6.71,19.54,77.12,25.4,30.72,9.52,1
20030526,-107.23306,37.26639,0.48,11.9,20.51,3.26,1.98,55.43,71.45,25.88,25.8,10.39,1
20180507,-107.01194,37.385,2.25,10.75,17.4,5.12,-3.55,37.66,71.82,24.81,22.18,14.49,1
20070709,-107.38361,37.21194,1.29,23.6,33.73,13.01,2.2,30.68,78.74,25.23,28.21,9.42,1
20040722,-108.31861,37.50889,1.61,19.3,26.14,12.49,4.57,40.53,74.08,29.74,23.8,7.11,1
20060702,-107.24583,37.46722,0.3,13.45,19.89,7.73,7.2,70.1,71.82,28.55,21.51,10.64,1
19940720,-108.5025,37.82778,1.6,22.69,28.72,15.79,7.19,39.5,79.19,30.15,24.39,11.81,1
19940815,-108.36833,37.50833,1.35,16.44,24.52,7.88,6.28,56.2,74.34,28.8,25.03,13.88,1
20000606,-107.18472,37.54111,1.89,15.16,25.09,4.17,-1.41,41,71.91,21.41,32.7,5.37,1
20060630,-108.7,37.65778,0.89,24.5,33.57,16.77,5.99,35.2,79.98,29.97,24.72,8.83,1
20170916,-105.619,39.67622,0.54,6.94,15.73,-0.17,-2.62,57.14,71.65,24.54,18.08,6.03,1
20170801,-104.3535,40.6887,2.57,24.73,32.67,16.03,6.27,35.25,85.88,29.93,27.32,4.73,1
20170717,-105.85542,40.72115,1.07,18.25,26.94,9.68,6.24,49.37,74.3,29.44,23.21,8.02,1
20170910,-105.50083,40.9348,1.32,17.32,22.7,12.92,8.13,56.51,76.89,29.34,13.35,6.56,1
20170716,-105.42907,40.02259,1.05,17.16,26.68,9.08,5.97,55.01,74.08,26.27,28.19,5.7,1
20170205,-104.43872,40.68318,1.68,6.07,13.65,0.54,-3.48,51.67,84.87,22.49,12.78,4.31,1
20170914,-105.5333,40.30324,0.67,13.25,21.39,6.3,3.39,55.28,73.81,29.05,14.58,7.97,1
20170620,-105.819,39.8705,0.81,18.28,27.77,7.65,3.6,42.55,74.06,28.43,27.78,9.71,1
20170701,-105.52547,39.95,0.72,15.64,25.02,3.1,-3.43,33.09,73.94,23.63,31.58,4.43,1
20170912,-105.58375,39.82056,0.81,16.17,24.2,7.13,4.57,50.85,74,25.96,19.88,5.7,1
20171001,-106.05083,40.22111,0.15,3.32,9.38,-1.12,0.28,83.3,72.07,26.49,3.53,3.06,1
20170728,-105.26967,40.058,1.8,24.3,32.07,17.79,9.98,44.65,82.23,29.97,23.99,6.71,1
19980626,-104.45449,40.79811,3.12,23.95,32.81,13.68,3.76,30.43,82.97,31.14,31.08,2.72,1
19980909,-105.28613,40.39645,2.02,23.81,32.23,15.81,7.3,39.13,82.12,29.79,18.75,11.4,1
19991107,-104.48784,40.71756,1.36,13.36,24.09,7.06,-5.41,28.24,85.82,22.73,13.21,2.26,1
19980228,-105.2878,40.70312,5.92,-4.82,-0.13,-8.1,-14.82,44.79,81.9,16.15,15.74,7.02,1
19980628,-105.53777,39.59813,0.98,16.31,26.99,5.48,-1.94,34.36,72.03,23.95,31.51,4.82,1
19870921,-105.29034,40.68892,1.67,13.02,22.19,5.44,-3.37,36.32,83.01,25.04,20.78,5.96,1
19930627,-106.09832,40.95057,0.49,16.1,25.52,6.22,1.76,43.03,74.22,24.71,29.26,12.22,1
19930710,-105.45612,40.47144,1.13,16.17,25.32,5.17,-0.16,36.5,74.12,25.42,29.15,10.03,1
19890629,-105.60731,40.70032,0.68,16.1,23.16,5.95,1.19,40.37,74.51,29.31,20.96,14.77,1
19890528,-103.99117,40.79894,1.9,23.74,33.36,11.37,-0.93,26.61,84.59,27.86,30.7,4.79,1
20050930,-106.81722,37.235,1.25,10.96,20.63,3.15,0.7,56.71,75.56,22.7,21.01,3.72,1
20121012,-107.83111,37.48861,3.12,5.62,10.48,-1.28,1.4,76.3,73.67,25.14,5.83,3.98,1
19930822,-107.425,37.22806,1.3,17.84,26.28,11.66,4.54,50.94,78.82,26.62,21.49,15.8,1
20160801,-107.02667,37.15667,1.04,20.24,28,13.52,9.8,55.15,75.93,29.18,19.77,6.75,1
20060722,-108.52472,37.80722,2.02,24.78,32.27,17.92,11.31,46.19,79.51,29.96,27.38,8.38,1
19850617,-107.82861,37.33972,1.75,17.75,24.93,10.28,2.57,38.79,74.18,23.2,21.51,12.86,1
20060814,-107.49444,37.30861,0.23,13.49,21.42,7.35,6.77,68.91,71.73,27.57,19.54,8.87,1
20010702,-107.17444,37.56667,1.15,15.46,22.77,9.42,7.07,61.27,72.12,27.74,23.47,7.87,1
20100725,-107.44556,37.225,0.91,21.1,29.43,14.24,10.74,57.66,79.03,28.59,23.56,9.77,1
20060528,-107.85639,37.45639,3.18,7.82,13.8,1.11,-4.27,45.54,73.35,23.86,21.21,10.38,1
20140725,-107.96472,37.35306,1.58,19.01,24.96,13.66,8.55,52.47,74.28,27.96,23.21,8.37,1
20200828,-106.90941,37.44825,1.25,15.72,23.82,10.08,7.38,61.03,71.77,29.96,15.37,9.2,1
19910720,-107.53194,37.23694,0.97,22.44,29.88,15.27,6.89,39.94,78.9,27.1,22.03,15.85,1
20130719,-106.86833,37.4575,1.01,15.84,23.35,9.14,8.71,67.23,71.88,29.16,21.03,7.24,1
20110820,-106.82361,37.40528,0.78,14.79,22.98,8.6,6.64,62.83,71.8,29.53,15.91,8.68,1
20080622,-107.54972,37.47833,0.55,15.11,22.97,7.58,-3.48,29.29,71.78,25.77,24.85,9.87,1
20030823,-107.06028,37.36167,1.29,12.89,17.33,9.69,8.56,75.94,72.09,28.68,17.12,7.81,1
20200926,-107.76551,37.43022,0.59,10.6,20.52,3.72,-4.26,38.01,71.43,22.92,19.23,9.4,1
19940728,-107.23806,37.41639,0.32,16.58,24.05,9.19,4.13,48.03,71.68,27.39,22.97,16.31,1
20011014,-108.76972,37.85833,1.98,8.36,17.9,0.15,-6.15,37.76,78.84,19.89,19.45,1.78,1
20070406,-106.90278,37.27333,1.3,4.37,11.96,-1.9,-4.73,55.17,71.11,22.58,22.04,13.61,1
20030722,-108.58528,37.82056,2.15,26.31,35.61,18.07,8.34,36.84,79.33,30.74,24.21,6.64,1
20200807,-106.76871,37.37899,2.26,16.11,24.49,8.36,-3.21,29.31,71.86,24.17,29.27,4.1,1
20080607,-106.94,37.13528,3.17,14.8,23.47,6.1,-3.65,31.18,75.22,22.05,33.1,3.74,1
20161002,-108.48111,37.54639,1.42,14.82,21.6,8.64,4.79,53.58,79.67,26.21,14.63,6.26,1
19970706,-107.54889,37.15583,1.38,21.77,31.43,10.81,0.02,29.09,78.85,24.15,33.53,2.41,1
20000524,-106.97389,37.12333,2.44,20.33,27.13,14.36,0.93,29.29,75.36,24.97,23.97,13.63,1
20020718,-107.15833,37.32278,1.29,18.32,27.44,9.92,6.45,53.79,71.8,27.4,26.03,6.82,1
20010822,-107.25889,37.28472,0.29,9.48,14.45,4.05,4.15,71.87,71.66,27.08,14.14,9.96,1
20140717,-107.43472,37.26306,0.4,14.72,24.61,5.48,2.19,53.01,71.35,24.89,28.83,7.3,1
20130701,-107.10417,37.40444,1.54,15.86,25.45,7.78,5.03,57.04,71.95,26.58,27.79,7.54,1
20140801,-107.18472,37.49639,1.05,12.32,19.1,8.17,7.89,77.35,71.91,28.3,17.78,10.55,1
19880514,-106.87222,37.25917,2.54,11.52,20.31,3.55,-2.79,40.88,71.44,23.63,29.76,8.85,1
20120610,-107.53361,37.24056,1.84,16.64,25.05,7.65,-7.58,21.14,78.48,19.78,34.07,3.15,1
20050626,-107.53944,37.22694,1.73,19.47,28.64,11.09,3.37,42.56,78.72,25.97,24.52,10.84,1
20060725,-107.11583,37.34194,1.08,16.73,25.57,11,8.63,63.94,71.72,28.13,19.23,7.19,1
19980814,-107.12,37.28667,1.14,15.04,23.43,6.56,3.19,50.15,72.06,26.08,23.99,12.93,1
20020708,-107.35611,37.30833,0.33,16.88,25.59,10.29,6.68,56.69,72.05,27.76,22.75,7.55,1
20200509,-106.83411,37.39085,2.17,7.37,17.19,-1.38,-9.57,31.24,71.43,21.28,28.58,7.86,1
20020824,-107.36222,37.39889,0.64,14.13,23.01,5.99,-8.04,23.21,71.76,20.9,29.04,2.27,1
19980721,-108.67667,37.69833,0.77,24.16,30.34,18.06,10.5,44.98,79.82,29.86,26.65,8.72,1
20010704,-107.17778,37.27417,1.3,19.15,28.12,9.01,3.61,42.73,72.25,26.98,26.03,8.46,1
20090930,-107.23306,37.29583,0.36,5.22,12.81,-5.13,-4.57,54,70.86,23.9,13.92,6.59,1
20110824,-107.16083,37.41556,1.7,14.17,22.54,7.63,7.44,67.19,72.13,28.5,16.49,5.65,1
20011103,-107.6525,37.45167,0.48,5.53,13.55,-0.92,-9.84,32.92,71.88,19.17,15.62,2.25,1
20000812,-108.47333,37.61417,0.98,21.88,27.48,16.23,10.95,52.23,80.06,31.86,20.24,18.34,1
19960622,-107.88833,37.39667,2.6,14.86,22.62,8.28,0.05,45.13,73.65,27.02,26.12,21.5,1
19900720,-106.83694,37.22417,2.52,19.87,27.49,12.36,7.64,50.38,75.85,27.89,24.75,15.28,1
20180828,-107.29722,37.30528,0.59,12.53,21.12,3.56,-5.96,29.95,71.54,21.86,27.68,3.32,1
19900720,-107.23361,37.36472,0.4,15.44,22.77,8.86,3.3,47.57,71.58,27.86,24.65,17.64,1
20020519,-108.23278,37.43861,1.96,12.35,20.16,4.5,0.73,50.31,73.88,27.41,25.45,11.39,1
20200528,-108.20161,37.38301,1.32,16.53,24.7,6.64,3.11,45.87,74.18,26.76,30.38,6.29,1
20180823,-108.69333,37.755,1.37,19.03,26.52,11.88,8.62,55.62,79.26,28.42,22.39,6.29,1
20020701,-107.90111,37.75361,1,22.87,31.04,15.29,-5.41,15.7,74.3,26.59,25.07,11.35,1
20080529,-107.165,37.30889,3.38,6.84,13.7,-0.6,-6.78,39.61,71.35,20.17,32.16,5.46,1
20191019,-108.12528,37.8125,1.41,3.11,9.57,-3.33,-12.54,30.92,73.42,20.08,18.5,1.95,1
20050825,-107.88944,37.38972,1.51,15.9,21.91,9.97,5.54,52.6,74.29,24.87,21.36,6.81,1
20000726,-107.69667,37.44167,0.31,16.2,24.69,7.83,4.36,49.54,71.69,29.31,21.29,9.98,1
20120608,-108.65417,37.65833,1.58,19.97,29.39,9.04,-7.55,16.96,79.41,23.51,33.35,2.73,1
19940806,-107.4375,37.33361,0.5,17.88,25.4,11.16,1.04,36.26,71.81,24.2,23.94,13.8,1
20000629,-107.85639,37.41694,1.27,16.73,23.09,10.1,6.36,54.03,74.12,28.64,21.27,13.32,1
